worker_id,access_counter,token_input,user_agent_source,ip_address,generated,ip_source,time_removal,try_current,paid,batch_name,token_output,unit_id,session_i_d,time_completion,in_progress,user_agent,time_arrival,task_name,folder,time_expired,study_i_d,platform,try_left,source_acl,source_data,source_log,source_path,try_last,task_id,tries_amount,questionnaire_amount,questionnaire_amount_start,questionnaire_amount_end,documents_amount,dimensions_amount,time_arrival_parsed,time_completion_parsed,time_removal_parsed
58d9a79c33fef3000118abdf,1,GVMVXQITMTZ,cf,2601:249:8e00:1f8:2df6:1f89:a37a:b476,False,cf,,1,True,V4-Prolific-1,ISFPNLQVHIQ,unit_42,6304950e356f724dc59d7464,"Tue, 23 Aug 2022 09:11:42 GMT",False,Mozilla/5.0 (X11; Linux x86_64; rv:103.0) Gecko/20100101 Firefox/103.0,"Tue, 23 Aug 2022 08:52:16 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/58d9a79c33fef3000118abdf/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/58d9a79c33fef3000118abdf.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 08:52:16 00:00,2022-08-23 09:11:42 00:00,
58f0fca0d40252000192f201,1,YAOWAXYOFRL,cf,69.121.156.105,False,cf,,1,True,V4-Prolific-1,QFWDGEJYHRD,unit_146,6304e3a26729ce90c2e5b34b,"Tue, 23 Aug 2022 15:04:23 GMT",False,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 14:30:14 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/58f0fca0d40252000192f201/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/58f0fca0d40252000192f201.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 14:30:14 00:00,2022-08-23 15:04:23 00:00,
5916bba1c40353000150c46c,1,YTFQETWDOSL,cf,2603:6011:4900:d9:2973:67b2:d13d:8650,False,cf,,1,True,V4-Prolific-1,KXSKJLEXIJO,unit_65,6304a94d3491112fcc40764a,"Tue, 23 Aug 2022 10:47:46 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 10:18:06 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5916bba1c40353000150c46c/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5916bba1c40353000150c46c.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 10:18:06 00:00,2022-08-23 10:47:46 00:00,
5993020a5f49420001caf86b,1,GZALWHENNGQ,cf,136.55.174.243,False,cf,,1,True,V4-Prolific-1,WXTMPOOCNGD,unit_182,6304d2c05d79b41b6ef6c7b0,"Tue, 23 Aug 2022 13:39:51 GMT",False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 13:14:45 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5993020a5f49420001caf86b/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5993020a5f49420001caf86b.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 13:14:45 00:00,2022-08-23 13:39:51 00:00,
599ec7dc617ca80001fcd124,1,EXMISDGWXNZ,cf,2601:182:cd02:8260:8504:827d:ecee:8bff,False,cf,,1,True,V4-Prolific-1,OXSGKCATLSN,unit_89,6304b2e7df007c2c0e31b91d,"Tue, 23 Aug 2022 11:15:13 GMT",False,"Mozilla/5.0 (Linux; Android 10; moto g(7)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36","Tue, 23 Aug 2022 10:59:00 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/599ec7dc617ca80001fcd124/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/599ec7dc617ca80001fcd124.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 10:59:00 00:00,2022-08-23 11:15:13 00:00,
59d0ec2446447f00011f0254,1,UYZULLSAZTA,cf,2600:8803:409:d900:a57b:e7e5:92a2:cee1,False,cf,,1,True,V4-Prolific-1,EBUQVGFKVZC,unit_22,6303a3112b97ad91e7e600a2,"Mon, 22 Aug 2022 16:34:06 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Mon, 22 Aug 2022 15:39:05 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/59d0ec2446447f00011f0254/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/59d0ec2446447f00011f0254.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-22 15:39:05 00:00,2022-08-22 16:34:06 00:00,
5a3bdd2c8d005a0001829f3e,1,BCSJZIQEURT,cf,2601:243:2100:121e:748e:2060:8d63:9b7e,False,cf,,1,True,V4-Prolific-1,TBVAMYRQNRC,unit_59,6304dded00a31eac91015cc3,"Tue, 23 Aug 2022 14:24:16 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 14:02:36 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5a3bdd2c8d005a0001829f3e/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5a3bdd2c8d005a0001829f3e.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 14:02:36 00:00,2022-08-23 14:24:16 00:00,
5a84f454ae9a0b0001a9e4e5,2,KVBMIKWCSMN,cf,24.198.181.81,False,cf,,1,True,V4-Prolific-1,MGBWQNEJUAV,unit_11,6304d72674742f395831b8bf,"Tue, 23 Aug 2022 14:17:01 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 13:36:42 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5a84f454ae9a0b0001a9e4e5/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5a84f454ae9a0b0001a9e4e5.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 13:36:42 00:00,2022-08-23 14:17:01 00:00,
5a8d8079190420000156435d,1,NGVXGHXPVDO,cf,68.100.127.24,False,cf,,1,True,V4-Prolific-1,RJDXCGYHNAV,unit_96,6304b1ab78e4e199452d4d2b,"Tue, 23 Aug 2022 11:52:25 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 11:18:37 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5a8d8079190420000156435d/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5a8d8079190420000156435d.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 11:18:37 00:00,2022-08-23 11:52:25 00:00,
5b9fa85b4bca610001d791f3,1,KSUSRBKFVZX,cf,2600:1700:760:1450:9179:399c:f4d3:fde3,False,cf,,1,True,V4-Prolific-1,LHRVRUKSEZD,unit_69,6304b0c2999f002232c31173,"Tue, 23 Aug 2022 11:13:12 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 10:49:49 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5b9fa85b4bca610001d791f3/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5b9fa85b4bca610001d791f3.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 10:49:49 00:00,2022-08-23 11:13:12 00:00,
5c024be169406e00014e0b8e,1,BEYIPKQLOZD,cf,24.4.124.172,False,cf,,1,True,V4-Prolific-1,HGNVICRDRYZ,unit_51,6304a18464054b79aceca6f0,"Tue, 23 Aug 2022 10:01:17 GMT",False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 09:45:29 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5c024be169406e00014e0b8e/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5c024be169406e00014e0b8e.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 09:45:29 00:00,2022-08-23 10:01:17 00:00,
5c0fcccc1f6f150001487111,1,ESQVONWDTHY,cf,2603:6080:ac02:5565:291a:2b59:9e2c:85da,False,cf,,1,True,V4-Prolific-1,OYYZYXUMQBL,unit_115,6304e2dddb7f05e2be0eb810,"Tue, 23 Aug 2022 14:35:11 GMT",False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36","Tue, 23 Aug 2022 14:23:50 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5c0fcccc1f6f150001487111/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5c0fcccc1f6f150001487111.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 14:23:50 00:00,2022-08-23 14:35:11 00:00,
5c8541b79c5a3000016b2597,1,VBRLTSXEQJT,cf,12.90.46.74,False,cf,,1,True,V4-Prolific-1,OYTLWAUIOTN,unit_167,6304cd79e7d7efaffc89ea20,"Tue, 23 Aug 2022 13:13:02 GMT",False,"Mozilla/5.0 (iPad; CPU OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1","Tue, 23 Aug 2022 12:52:17 GMT",FakeNewsMultidimensional,FakeNewsMultidimensional/V4-Prolific-1/Data/5c8541b79c5a3000016b2597/,False,6303790e0569ab25a565c4ef,prolific,10,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_ACL,Crowd_Frame-FakeNewsMultidimensional_V4-Prolific-1_Data,,result/FakeNewsMultidimensional/Data/5c8541b79c5a3000016b2597.json,1.0,FakeNewsMultidimensional,10.0,3.0,3.0,0.0,8.0,10.0,2022-08-23 12:52:17 00:00,2022-08-23 13:13:02 00:00,
